,Date,AAPL,IBM,CSCO,MSFT
1471,2005-11-08,59.900002,83.150002,17.860001,27.049999
1472,2005-11-09,60.110001,82.839996,17.75,26.959999
1473,2005-11-10,61.179998,83.989998,17.15,27.09
1474,2005-11-11,61.54,84.550003,17.469998999999998,27.280001
1475,2005-11-14,61.449998,84.360001,17.35,27.370001
1476,2005-11-15,62.279997,85.529999,17.27,27.5
1477,2005-11-16,64.949998,86.540001,17.219998999999998,27.74
1478,2005-11-17,64.52000100000001,86.889999,17.370001000000002,27.969999
1479,2005-11-18,64.560002,87.769997,17.02,28.07
1480,2005-11-21,64.959998,87.290001,17.059998999999998,28.16
1481,2005-11-22,66.52,87.989998,17.280001000000002,27.91
1482,2005-11-23,67.110001,88.800003,17.440001000000002,27.92
1483,2005-11-25,69.339998,88.800003,17.549999,27.76
1484,2005-11-28,69.659999,89.110001,17.48,27.75
1485,2005-11-29,68.100003,89.099998,17.51,27.68
1486,2005-11-30,67.819997,88.900002,17.540001,27.68
1487,2005-12-01,71.600003,89.209999,17.690001000000006,27.889999
1488,2005-12-02,72.63,88.650002,17.639999,28.01
1489,2005-12-05,71.820002,88.43,17.5,27.85
1490,2005-12-06,74.049999,89.139999,17.559998999999998,27.690001
1491,2005-12-07,73.949997,88.720001,17.780001000000006,27.75
1492,2005-12-08,74.08,87.5,17.639999,27.690001
1493,2005-12-09,74.329999,86.970001,17.549999,27.709999
1494,2005-12-12,74.909999,85.959999,17.52,27.450001
1495,2005-12-13,74.98,83.709999,17.5,27.129999
1496,2005-12-14,72.009999,83.129997,17.690001000000006,27.09
1497,2005-12-15,72.180003,83.529999,17.76,26.92
1498,2005-12-16,71.109999,83.370003,17.52,26.9
1499,2005-12-19,71.379998,82.760002,17.469998999999998,26.83
1500,2005-12-20,72.11000200000002,82.480003,17.309998999999998,26.860001
1501,2005-12-21,73.5,83.120003,17.209999,26.73
1502,2005-12-22,74.019999,83.220001,17.290001,26.59
1503,2005-12-23,73.350003,83.480003,17.35,26.639999
1504,2005-12-27,74.229997,82.989998,17.25,26.459999
1505,2005-12-28,73.570002,83.040001,17.290001,26.389999
1506,2005-12-29,71.45,82.400002,17.24,26.27
1507,2005-12-30,71.89000300000002,82.199997,17.120001000000002,26.15
1508,2006-01-03,74.750002,82.059998,17.450001,26.84
1509,2006-01-04,74.97,81.949997,17.85,26.969999
1510,2006-01-05,74.38,82.5,18.35,26.99
1511,2006-01-06,76.29999699999998,84.949997,18.77,26.91
1512,2006-01-09,76.049998,83.730003,19.059999,26.860001
1513,2006-01-10,80.86000200000002,84.07,18.969999,27.0
1514,2006-01-11,83.899998,84.16999799999998,19.4,27.290001
1515,2006-01-12,84.29,83.57,19.200001,27.139999
1516,2006-01-13,85.590003,83.16999799999998,18.92,27.190001
1517,2006-01-17,84.710003,83.0,18.68,26.99
1518,2006-01-18,82.489999,83.800003,18.73,26.83
1519,2006-01-19,79.04,83.089996,19.02,27.02
1520,2006-01-20,76.089999,81.360001,18.51,26.41
1521,2006-01-23,77.670002,81.410004,18.16,26.35
1522,2006-01-24,76.039998,80.849998,18.33,26.280001
1523,2006-01-25,74.20000300000002,80.910004,18.57,26.4
1524,2006-01-26,72.33,80.720001,18.58,26.5
1525,2006-01-27,72.03,81.019997,18.780001,27.790001
1526,2006-01-30,75.000001,81.629997,18.889999,28.0
1527,2006-01-31,75.509999,81.300003,18.57,28.15
1528,2006-02-01,75.419997,81.940002,18.58,28.040001
1529,2006-02-02,72.100001,81.230003,18.370001,27.68
1530,2006-02-03,71.850002,79.970001,18.15,27.540001
1531,2006-02-06,67.299998,79.510002,17.83,27.17
1532,2006-02-07,67.599998,79.849998,18.09,26.940001
1533,2006-02-08,68.809999,80.800003,19.4,26.91
1534,2006-02-09,64.949998,80.400002,19.549999,26.66
1535,2006-02-10,67.309999,81.33000200000002,19.76,26.690001
1536,2006-02-13,64.709999,80.440002,19.549999,26.389999
1537,2006-02-14,67.639999,81.089996,19.700001,26.65
1538,2006-02-15,69.22000200000001,80.849998,19.940001,26.879999
1539,2006-02-16,70.57,80.910004,19.98,26.809999
1540,2006-02-17,70.29,80.709999,19.860001,26.700001
1541,2006-02-21,69.079999,80.5,19.58,26.540001
1542,2006-02-22,71.319997,81.349998,19.67,26.719999
1543,2006-02-23,71.75,80.199997,19.719999,26.66
1544,2006-02-24,71.46,80.099998,19.85,26.629999
1545,2006-02-27,70.990003,80.629997,19.969999,27.049999
1546,2006-02-28,68.489999,80.239998,20.24,26.870001
1547,2006-03-01,69.099999,79.900002,21.059999,27.139999
1548,2006-03-02,69.609998,79.940002,20.879999,26.969999
1549,2006-03-03,67.720001,79.959999,21.040001,26.93
1550,2006-03-06,65.479997,80.0,21.049999,26.91
1551,2006-03-07,66.310002,80.290001,20.870001,27.059999
1552,2006-03-08,65.660001,81.139999,20.860001,27.25
1553,2006-03-09,63.930001,81.019997,20.440001,27.0
1554,2006-03-10,63.189998,81.57,20.82,27.17
1555,2006-03-13,65.680001,81.93,20.860001,27.110001
1556,2006-03-14,67.319999,82.879997,21.25,27.23
1557,2006-03-15,66.23,83.379997,21.440001,27.360001
1558,2006-03-16,64.31000300000001,82.870003,21.25,27.27
1559,2006-03-17,64.659998,83.300003,21.620001,27.5
1560,2006-03-20,63.990003,83.58000200000002,21.68,27.889999
1561,2006-03-21,61.809999,83.809998,21.41,27.74
1562,2006-03-22,61.670003,84.449997,21.42,27.15
1563,2006-03-23,60.160002,83.199997,21.41,26.85
1564,2006-03-24,59.959997,83.360001,21.360001,27.01
1565,2006-03-27,59.51,83.08000200000002,21.690001,27.01
1566,2006-03-28,58.710002,82.43,21.33,26.9
1567,2006-03-29,62.329998,83.129997,21.57,27.02
1568,2006-03-30,62.750001,83.199997,21.969999,27.23
1569,2006-03-31,62.72,82.470001,21.67,27.209999
1570,2006-04-03,62.649999,83.059998,21.59,27.559999
1571,2006-04-04,61.169998,83.449997,21.559999,27.639999
1572,2006-04-05,67.210003,84.16999799999998,21.690001,27.74
1573,2006-04-06,71.240002,83.809998,21.18,27.559999
1574,2006-04-07,69.790002,82.480003,20.809999,27.25
1575,2006-04-10,68.67000300000001,82.099998,20.99,27.290001
1576,2006-04-11,67.990001,81.160004,21.030001,27.129999
1577,2006-04-12,66.709998,80.75,21.02,27.200001
1578,2006-04-13,66.469999,81.980003,21.18,27.07
1579,2006-04-17,64.810001,81.639999,20.860001,26.84
1580,2006-04-18,66.22,83.309998,21.469999,27.219999
1581,2006-04-19,65.650001,81.860001,21.26,27.030001
1582,2006-04-20,67.629999,82.019997,21.030001,27.030001
1583,2006-04-21,67.039999,81.660004,20.68,27.15
1584,2006-04-24,65.750003,82.110001,20.290001,27.110001
1585,2006-04-25,66.169999,82.66999799999998,20.469999,27.110001
1586,2006-04-26,68.149998,83.349998,20.73,27.1
1587,2006-04-27,69.359999,83.879997,20.98,27.25
1588,2006-04-28,70.390002,82.339996,20.950001,24.15
1589,2006-05-01,69.599998,82.230003,20.959999,24.290001
1590,2006-05-02,71.619997,82.41999799999998,21.389999,24.01
1591,2006-05-03,71.139999,82.699997,21.49,23.17
1592,2006-05-04,71.129999,82.43,21.860001,23.440001
1593,2006-05-05,71.89000300000002,83.279999,21.75,23.799999
1594,2006-05-08,71.89000300000002,82.889999,21.76,23.73
1595,2006-05-09,71.029997,83.230003,21.68,23.620001
1596,2006-05-10,70.6,82.900002,20.75,23.77
1597,2006-05-11,68.149998,82.459999,20.049999,23.219999
1598,2006-05-12,67.700001,82.389999,20.34,23.17
1599,2006-05-15,67.790003,82.889999,20.559999,23.15
1600,2006-05-16,64.97999899999999,82.160004,20.209999,23.01
1601,2006-05-17,65.259998,81.269997,20.18,22.73
1602,2006-05-18,63.179997,80.660004,20.290001,22.83
1603,2006-05-19,64.510001,80.279999,20.870001,22.559999
1604,2006-05-22,63.38000200000001,80.019997,20.6,22.879999
1605,2006-05-23,63.149997,79.83000200000002,20.370001,22.790001
1606,2006-05-24,63.340001,79.779999,20.49,23.5
1607,2006-05-25,64.32999699999999,80.139999,20.52,23.74
1608,2006-05-26,63.549999,80.75,20.309999,23.719999
1609,2006-05-30,61.219999,80.160004,19.77,23.15
1610,2006-05-31,59.77,79.900002,19.68,22.65
1611,2006-06-01,62.170001,80.690002,20.5,22.82
1612,2006-06-02,61.660003,79.519997,20.440001,22.76
1613,2006-06-05,59.999998,79.059998,19.879999,22.5
1614,2006-06-06,59.719998,79.760002,20.17,22.129999
1615,2006-06-07,58.559999,79.150002,19.91,22.040001
1616,2006-06-08,60.760002,77.029999,19.889999,22.110001
1617,2006-06-09,59.240001,77.629997,19.969999,21.92
1618,2006-06-12,57.000003,77.019997,19.48,21.709999
1619,2006-06-13,58.33,76.93,19.360001,21.51
1620,2006-06-14,57.609997,77.709999,19.610001,21.879999
1621,2006-06-15,59.379997,78.559998,20.219999,22.07
1622,2006-06-16,57.560002,77.949997,19.98,22.1
1623,2006-06-19,57.200001,77.66999799999998,19.82,22.549999
1624,2006-06-20,57.47,77.989998,19.73,22.559999
1625,2006-06-21,57.860003000000006,78.300003,20.07,23.08
1626,2006-06-22,59.580002,77.190002,19.690001,22.879999
1627,2006-06-23,58.829998,77.099998,19.610001,22.5
1628,2006-06-26,58.990002,77.150002,19.6,22.82
1629,2006-06-27,57.429999,76.629997,19.299999,22.860001
1630,2006-06-28,56.02,76.559998,19.379999,23.16
1631,2006-06-29,58.970001,77.589996,19.91,23.469999
1632,2006-06-30,57.27000200000001,76.82,19.530001,23.299999
1633,2006-07-03,57.949998,78.019997,20.0,23.700001
1634,2006-07-05,57.000003,77.769997,19.6,23.35
1635,2006-07-06,55.770001,78.089996,19.629999,23.48
1636,2006-07-07,55.4,76.41999799999998,19.389999,23.299999
1637,2006-07-10,55.0,76.66999799999998,18.969999,23.5
1638,2006-07-11,55.649999,76.470001,18.690001,23.1
1639,2006-07-12,52.960001,75.480003,18.26,22.639999
1640,2006-07-13,52.250001,74.239998,18.02,22.26
1641,2006-07-14,50.670002,73.57,17.940001000000006,22.290001
1642,2006-07-17,52.37,73.699997,17.969998999999994,22.48
1643,2006-07-18,52.899999,74.260002,17.879998999999994,22.74
1644,2006-07-19,54.1,76.07,18.0,23.4
1645,2006-07-20,60.500003,75.480003,17.879998999999994,22.85
1646,2006-07-21,60.720001,74.860001,17.459999,23.870001
1647,2006-07-24,61.419997,75.989998,17.950001,24.0
1648,2006-07-25,61.930002,75.889999,18.07,24.219999
1649,2006-07-26,63.87,75.83000200000002,17.940001000000006,24.370001
1650,2006-07-27,63.400002,76.150002,17.690001000000006,23.870001
1651,2006-07-28,65.589999,76.959999,18.08,24.25
1652,2006-07-31,67.96,77.410004,17.879998999999994,24.059999
1653,2006-08-01,67.180002,76.139999,17.48,23.99
1654,2006-08-02,68.159998,76.32,17.48,24.299999
1655,2006-08-03,69.589997,76.33000200000002,17.559998999999998,24.209999
1656,2006-08-04,68.300001,75.910004,17.24,24.290001
1657,2006-08-07,67.210003,75.519997,17.41,24.219999
1658,2006-08-08,64.780001,75.33000200000002,17.290001,24.34
1659,2006-08-09,63.59,75.389999,19.780001,24.440001
1660,2006-08-10,64.069998,75.739998,19.559999,24.459999
1661,2006-08-11,63.650002,75.480003,19.540001,24.43
1662,2006-08-14,63.940001,76.68,20.09,24.530001
1663,2006-08-15,66.449999,77.08000200000002,20.65,24.620001
1664,2006-08-16,67.98,79.089996,21.1,24.700001
1665,2006-08-17,67.589998,79.370003,20.85,24.700001
1666,2006-08-18,67.909999,79.900002,20.860001,25.790001
1667,2006-08-21,66.560001,79.279999,20.91,26.120001
1668,2006-08-22,67.61999899999999,78.949997,21.24,25.620001
1669,2006-08-23,67.309999,78.66999799999998,21.049999,25.67
1670,2006-08-24,67.81000300000001,79.379997,21.09,25.74
1671,2006-08-25,68.749998,79.879997,21.049999,25.85
1672,2006-08-28,66.979998,80.32,21.41,25.950001
1673,2006-08-29,66.48,81.400002,21.68,25.84
1674,2006-08-30,66.959997,81.220001,21.67,25.799999
1675,2006-08-31,67.849998,80.970001,21.99,25.700001
1676,2006-09-01,68.380003,81.410004,22.27,25.84
1677,2006-09-05,71.48,80.849998,22.09,25.610001
1678,2006-09-06,70.030001,80.279999,21.690001,25.610001
1679,2006-09-07,72.79999699999998,79.400002,21.540001,25.43
1680,2006-09-08,72.519998,80.660004,21.75,25.6
1681,2006-09-11,72.499997,80.93,21.959999,25.91
1682,2006-09-12,72.63,82.279999,22.65,25.93
1683,2006-09-13,74.20000300000002,82.209999,22.65,25.98
1684,2006-09-14,74.170002,82.470001,22.700001,26.33
1685,2006-09-15,74.1,82.940002,22.719999,26.85
1686,2006-09-18,73.890002,82.239998,22.84,26.790001
1687,2006-09-19,73.77,81.870003,22.76,26.860001
1688,2006-09-20,75.26,83.41999799999998,23.27,27.18
1689,2006-09-21,74.65,81.610001,23.01,26.9
1690,2006-09-22,73.000002,81.209999,22.879999,26.66
1691,2006-09-25,75.749998,82.0,23.23,26.950001
1692,2006-09-26,77.610001,82.5,23.5,27.200001
1693,2006-09-27,76.41,82.089996,23.35,27.440001
1694,2006-09-28,77.01,81.989998,23.48,27.4
1695,2006-09-29,76.98,81.940002,22.98,27.35
1696,2006-10-02,74.859998,81.870003,22.98,27.360001
1697,2006-10-03,74.08,81.650002,23.41,27.370001
1698,2006-10-04,75.380003,83.099998,23.93,27.940001
1699,2006-10-05,74.82999699999998,82.91999799999998,23.9,27.92
1700,2006-10-06,74.220003,83.139999,24.09,27.870001
1701,2006-10-09,74.629999,84.0,24.309999,27.719999
1702,2006-10-10,73.81,84.190002,24.33,27.690001
1703,2006-10-11,73.23,84.190002,24.4,27.540001
1704,2006-10-12,75.26,84.699997,24.450001,28.219999
1705,2006-10-13,75.02000100000002,86.08000200000002,24.530001,28.370001
1706,2006-10-16,75.399997,86.709999,24.59,28.450001
1707,2006-10-17,74.289998,86.949997,24.48,28.440001
1708,2006-10-18,74.529997,89.82,24.18,28.52
1709,2006-10-19,78.989999,89.860001,24.16,28.290001
1710,2006-10-20,79.950001,90.480003,24.549999,28.43
1711,2006-10-23,81.460002,91.559998,24.43,28.450001
1712,2006-10-24,81.049999,91.489998,24.34,28.280001
1713,2006-10-25,81.68,91.830002,24.290001,28.309999
1714,2006-10-26,82.189999,91.540001,24.190001,28.35
1715,2006-10-27,80.409998,90.760002,23.719999,28.34
1716,2006-10-30,80.41999799999998,91.5,23.9,28.530001
1717,2006-10-31,81.08,92.330002,24.129999,28.709999
1718,2006-11-01,79.160003,91.800003,24.1,28.809999
1719,2006-11-02,78.97999899999998,91.68,24.049999,28.77
1720,2006-11-03,78.290003,91.410004,23.77,28.73
1721,2006-11-06,79.710002,92.599998,24.68,28.84
1722,2006-11-07,80.51,92.75,24.84,28.950001
1723,2006-11-08,82.449998,92.589996,25.1,28.98
1724,2006-11-09,83.339998,92.419998,26.709999,29.26
1725,2006-11-10,83.12,91.760002,26.74,29.24
1726,2006-11-13,84.350001,92.07,26.68,29.35
1727,2006-11-14,85.000003,93.290001,26.639999,29.23
1728,2006-11-15,84.050001,93.110001,26.6,29.120001
1729,2006-11-16,85.60999699999998,93.470001,27.15,29.469999
1730,2006-11-17,85.850002,93.809998,26.93,29.4
1731,2006-11-20,86.470003,93.25,27.110001,29.889999
1732,2006-11-21,88.599998,93.080002,26.799999,29.92
1733,2006-11-22,90.309998,93.519997,26.91,29.92
1734,2006-11-24,91.630001,93.349998,26.84,29.76
1735,2006-11-27,89.54,91.449997,25.799999,29.48
1736,2006-11-28,91.809999,91.349998,27.030001,29.389999
1737,2006-11-29,91.799998,91.519997,27.08,29.57
1738,2006-11-30,91.660002,91.919998,26.91,29.360001
1739,2006-12-01,91.320001,91.25,26.690001,29.120001
1740,2006-12-04,91.120003,93.510002,27.25,29.33
1741,2006-12-05,91.27,94.480003,27.040001,29.129999
1742,2006-12-06,89.83,94.120003,27.09,28.99
1743,2006-12-07,87.040003,94.230003,26.879999,28.85
1744,2006-12-08,88.259997,93.860001,26.98,29.4
1745,2006-12-11,88.750002,93.639999,27.110001,29.540001
1746,2006-12-12,86.140002,94.120003,27.08,29.43
1747,2006-12-13,89.050002,94.769997,27.25,29.549999
1748,2006-12-14,88.54999699999998,95.360001,27.309999,30.07
1749,2006-12-15,87.719998,95.300003,27.559999,30.190001
1750,2006-12-18,85.47,95.440002,27.610001,29.889999
1751,2006-12-19,86.309999,96.0,27.629999,29.99
1752,2006-12-20,84.759997,96.0,27.389999,30.09
1753,2006-12-21,82.900002,95.910004,27.290001,29.98
1754,2006-12-22,82.199999,95.25,26.93,29.639999
1755,2006-12-26,81.510003,95.660004,27.190001,29.99
1756,2006-12-27,81.520003,97.199997,27.299999,30.02
1757,2006-12-28,80.870002,96.970001,27.42,29.98
1758,2006-12-29,84.839999,97.150002,27.33,29.860001
1759,2007-01-03,83.800002,97.269997,27.73,29.860001
1760,2007-01-04,85.659998,98.309998,28.459999,29.809999
1761,2007-01-05,85.04999699999998,97.419998,28.469999,29.639999
1762,2007-01-08,85.47,98.900002,28.629999,29.93
1763,2007-01-09,92.570003,100.07,28.469999,29.959999
1764,2007-01-10,96.999997,98.889999,28.68,29.66
1765,2007-01-11,95.800003,98.650002,28.690001,30.700001
1766,2007-01-12,94.620003,99.339996,28.92,31.209999
1767,2007-01-16,97.099999,100.82,28.040001,31.16
1768,2007-01-17,94.949997,100.019997,26.98,31.1
1769,2007-01-18,89.070003,99.449997,26.450001,31.0
1770,2007-01-19,88.500003,96.169998,26.700001,31.110001
1771,2007-01-22,86.789997,97.110001,26.530001,30.719999
1772,2007-01-23,85.699999,97.080002,26.040001,30.74
1773,2007-01-24,86.700002,97.400002,26.889999,31.09
1774,2007-01-25,86.249998,97.510002,26.219999,30.450001
1775,2007-01-26,85.379998,97.449997,26.35,30.6
1776,2007-01-29,85.939998,98.540001,26.209999,30.530001
1777,2007-01-30,85.550002,99.370003,26.25,30.48
1778,2007-01-31,85.73,99.150002,26.620001,30.860001
1779,2007-02-01,84.739997,99.0,26.59,30.559999
1780,2007-02-02,84.749997,99.169998,27.139999,30.190001
1781,2007-02-05,83.939999,100.379997,27.51,29.610001
1782,2007-02-06,84.149997,99.849998,27.280001,29.51
1783,2007-02-07,86.150002,99.540001,28.09,29.370001
1784,2007-02-08,86.180003,99.620003,28.139999,29.26
1785,2007-02-09,83.270003,98.550003,27.709999,28.98
1786,2007-02-12,84.88,98.580002,27.540001,28.940001
1787,2007-02-13,84.70000300000002,98.290001,27.18,29.01
1788,2007-02-14,85.300003,99.199997,27.459999,29.4
1789,2007-02-15,85.210001,98.919998,27.559999,29.459999
1790,2007-02-16,84.829999,98.989998,27.52,28.74
1791,2007-02-20,85.899997,99.349998,27.66,28.83
1792,2007-02-21,89.199999,99.089996,27.379999,29.35
1793,2007-02-22,89.509999,98.5,27.4,29.389999
1794,2007-02-23,89.070003,97.730003,27.51,28.9
1795,2007-02-26,88.510003,96.910004,27.24,29.07
1796,2007-02-27,83.929998,93.959999,25.709999,27.870001
1797,2007-02-28,84.610001,92.940002,25.940001,28.17
1798,2007-03-01,87.06000300000002,92.269997,25.85,28.09
1799,2007-03-02,85.409999,90.900002,25.299999,27.76
1800,2007-03-05,86.32,91.809998,25.459999,27.549999
1801,2007-03-06,88.190002,93.800003,25.959999,27.83
1802,2007-03-07,87.719998,93.940002,25.870001,27.610001
1803,2007-03-08,87.999998,93.0,26.15,27.32
1804,2007-03-09,87.96999699999998,93.279999,26.08,27.290001
1805,2007-03-12,89.870001,94.110001,26.17,27.440001
1806,2007-03-13,88.400001,92.709999,25.5,26.719999
1807,2007-03-14,89.999997,93.760002,25.85,27.4
1808,2007-03-15,89.570001,93.449997,25.809999,27.280001
1809,2007-03-16,89.590001,93.25,25.99,27.33
1810,2007-03-19,91.130003,93.989998,26.299999,27.83
1811,2007-03-20,91.479998,94.5,26.34,27.84
1812,2007-03-21,93.869999,95.360001,26.790001,28.52
1813,2007-03-22,93.960001,95.190002,26.370001,28.27
1814,2007-03-23,93.519998,95.029999,26.190001,28.02
1815,2007-03-26,95.849998,95.0,26.34,28.219999
